Login,Name,Password,Mathematics Ability,School Name
S5E37@schoolH.com,S5E37,700112,,SchoolH
S5E38@schoolH.com,S5E38,984192,,SchoolH
S5E39@schoolH.com,S5E39,219395,,SchoolH
S5E40@schoolH.com,S5E40,281101,,SchoolH
S6E01@schoolH.com,S6E01,259692,,SchoolH
S6E02@schoolH.com,S6E02,854017,,SchoolH
S6E03@schoolH.com,S6E03,693761,,SchoolH
S6E04@schoolH.com,S6E04,848068,,SchoolH
S6E05@schoolH.com,S6E05,326317,,SchoolH
S6E06@schoolH.com,S6E06,820793,,SchoolH
S6E07@schoolH.com,S6E07,687415,,SchoolH
S6E08@schoolH.com,S6E08,415812,,SchoolH
S6E09@schoolH.com,S6E09,198521,,SchoolH
S6E10@schoolH.com,S6E10,39502,,SchoolH
S6E11@schoolH.com,S6E11,584131,,SchoolH
S6E12@schoolH.com,S6E12,64511,,SchoolH
S6E13@schoolH.com,S6E13,259305,,SchoolH
S6E14@schoolH.com,S6E14,872243,,SchoolH
S6E15@schoolH.com,S6E15,319842,,SchoolH
S6E16@schoolH.com,S6E16,760586,,SchoolH
S6E17@schoolH.com,S6E17,314584,,SchoolH
S6E18@schoolH.com,S6E18,154191,,SchoolH
S6E19@schoolH.com,S6E19,559903,,SchoolH
S6E20@schoolH.com,S6E20,634749,,SchoolH
S6E21@schoolH.com,S6E21,184747,,SchoolH
S6E22@schoolH.com,S6E22,827766,,SchoolH
S6E23@schoolH.com,S6E23,415349,,SchoolH
S6E24@schoolH.com,S6E24,446591,,SchoolH
S6E25@schoolH.com,S6E25,695162,,SchoolH
S6E26@schoolH.com,S6E26,328511,,SchoolH
S6E27@schoolH.com,S6E27,164805,,SchoolH
S6E28@schoolH.com,S6E28,786581,,SchoolH
S6E29@schoolH.com,S6E29,674648,,SchoolH
S6E30@schoolH.com,S6E30,894668,,SchoolH
S6E31@schoolH.com,S6E31,217667,,SchoolH
S6E32@schoolH.com,S6E32,116248,,SchoolH
S6E33@schoolH.com,S6E33,397102,,SchoolH
S6E34@schoolH.com,S6E34,940481,,SchoolH
S6E35@schoolH.com,S6E35,365544,,SchoolH
S6E36@schoolH.com,S6E36,873126,,SchoolH
S6E37@schoolH.com,S6E37,770163,,SchoolH
S6E38@schoolH.com,S6E38,793425,,SchoolH
S6E39@schoolH.com,S6E39,422038,,SchoolH
S6E40@schoolH.com,S6E40,975423,,SchoolH
S4E01@schoolH.com,S4E01,757756,,SchoolH
S4E02@schoolH.com,S4E02,812019,,SchoolH
S4E03@schoolH.com,S4E03,24656,,SchoolH
S4E04@schoolH.com,S4E04,272585,,SchoolH
S4E05@schoolH.com,S4E05,309686,,SchoolH
S4E06@schoolH.com,S4E06,71639,,SchoolH
S4E07@schoolH.com,S4E07,132623,,SchoolH
S4E08@schoolH.com,S4E08,895654,,SchoolH
S4E09@schoolH.com,S4E09,70228,,SchoolH
S4E10@schoolH.com,S4E10,75593,,SchoolH
S4E11@schoolH.com,S4E11,926936,,SchoolH
S4E12@schoolH.com,S4E12,985563,,SchoolH
S4E13@schoolH.com,S4E13,516122,,SchoolH
S4E14@schoolH.com,S4E14,176935,,SchoolH
S4E15@schoolH.com,S4E15,411866,,SchoolH
S4E16@schoolH.com,S4E16,18168,,SchoolH
S4E17@schoolH.com,S4E17,798551,,SchoolH
S4E18@schoolH.com,S4E18,590771,,SchoolH
S4E19@schoolH.com,S4E19,925772,,SchoolH
S4E20@schoolH.com,S4E20,437383,,SchoolH
S4E21@schoolH.com,S4E21,833135,,SchoolH
S4E22@schoolH.com,S4E22,634264,,SchoolH
S4E23@schoolH.com,S4E23,270409,,SchoolH
S4E24@schoolH.com,S4E24,633128,,SchoolH
S4E25@schoolH.com,S4E25,856568,,SchoolH
S4E26@schoolH.com,S4E26,76171,,SchoolH
S4E27@schoolH.com,S4E27,466901,,SchoolH
S4E28@schoolH.com,S4E28,469415,,SchoolH
S4E29@schoolH.com,S4E29,234211,,SchoolH
S4E30@schoolH.com,S4E30,901517,,SchoolH
S4E31@schoolH.com,S4E31,618665,,SchoolH
S4E32@schoolH.com,S4E32,509998,,SchoolH
S4E33@schoolH.com,S4E33,163018,,SchoolH
S4E34@schoolH.com,S4E34,828568,,SchoolH
S4E35@schoolH.com,S4E35,791517,,SchoolH
S4E36@schoolH.com,S4E36,888637,,SchoolH
S4E37@schoolH.com,S4E37,291065,,SchoolH
S4E38@schoolH.com,S4E38,246367,,SchoolH
S4E39@schoolH.com,S4E39,62671,,SchoolH
S4E40@schoolH.com,S4E40,329568,,SchoolH
